brand_id,brand_name,colour,avg_rating
147,bostreet,Beige,0
147,bostreet,Green,0
147,bostreet,Blue,0
147,bostreet,Blue,0
147,bostreet,Peach,0
147,bostreet,Khaki,0
147,bostreet,Black,0
147,bostreet,Brown,0
147,bostreet,Black,0
147,bostreet,Blue,0
147,bostreet,Black,0
147,bostreet,Yellow,0
147,bostreet,Black,0
147,bostreet,Multi,0
147,bostreet,Black,0
147,bostreet,Black,0
147,bostreet,Navy Blue,0
147,bostreet,Pink,0
147,bostreet,Black,0
147,bostreet,Black,0
147,bostreet,White,0
147,bostreet,Black,0
147,bostreet,Green,0
147,bostreet,Orange,0
147,bostreet,Beige,0
147,bostreet,Beige,0
147,bostreet,Beige,0
147,bostreet,Green,0
147,bostreet,Navy Blue,0
148,bower,Off White,4.5
148,bower,Rose,4.4
149,bownbee,Red,3.769230769
149,bownbee,Orange,0
149,bownbee,Multi,3.6
149,bownbee,Purple,0
149,bownbee,Multi,0
149,bownbee,Red,0
149,bownbee,Red,0
149,bownbee,Red,0
149,bownbee,Navy Blue,0
149,bownbee,Purple,0
150,brinns,White,4.545454545
150,brinns,Olive,0
150,brinns,Navy Blue,0
150,brinns,Black,0
151,broadstar,Black,4.5
151,broadstar,Burgundy,0
151,broadstar,Pink,0
151,broadstar,Black,4.140468227
151,broadstar,Red,0
151,broadstar,Navy Blue,0
151,broadstar,Grey,0
151,broadstar,Blue,0
151,broadstar,Pink,0
151,broadstar,Pink,4.428571429
151,broadstar,Black,0
151,broadstar,Grey,0
151,broadstar,Olive,0
151,broadstar,Grey,0
151,broadstar,Maroon,0
151,broadstar,Blue,3.857142857
151,broadstar,Peach,4.166666667
151,broadstar,Black,4.4
151,broadstar,Olive,4.454545455
151,broadstar,Grey,0
151,broadstar,Black,4.75
151,broadstar,Black,0
151,broadstar,Black,0
151,broadstar,Black,3.68627451
151,broadstar,Navy Blue,4.231343284
152,bronz,Grey,0
152,bronz,Green,3.5
152,bronz,Green,0
152,bronz,White,4.083333333
152,bronz,Beige,4.111111111
152,bronz,Sea Green,0
152,bronz,Cream,4
152,bronz,Off White,2.833333333
152,bronz,Cream,3.666666667
152,bronz,Black,3.955223881
152,bronz,Green,2.5
152,bronz,Red,0
152,bronz,Blue,0
153,broowl,Beige,0
153,broowl,Navy Blue,5
153,broowl,Navy Blue,0
153,broowl,Mustard,0
153,broowl,Green,0
153,broowl,Pink,0
153,broowl,Khaki,0
153,broowl,Black,0
153,broowl,Blue,0
153,broowl,White,0
153,broowl,Black,3.75
154,burger bae,Lavender,0
155,busem,Green,0
155,busem,Blue,0
155,busem,Black,0
155,busem,Coffee Brown,0
155,busem,Beige,0
156,buy new trend,Blue,3.981651376
156,buy new trend,Purple,0
156,buy new trend,White,0
156,buy new trend,Pink,0
156,buy new trend,Beige,0
156,buy new trend,Black,0
156,buy new trend,Brown,0
156,buy new trend,Brown,0
156,buy new trend,Beige,0
156,buy new trend,Maroon,0
156,buy new trend,Blue,0
156,buy new trend,Blue,0
156,buy new trend,Red,0
156,buy new trend,Black,0
156,buy new trend,Black,0
156,buy new trend,Green,0
156,buy new trend,Blue,0
156,buy new trend,Blue,0
156,buy new trend,Blue,0
156,buy new trend,Blue,0
156,buy new trend,Navy Blue,0
156,buy new trend,Navy Blue,3.2
157,c9 airwear,Grey,3.8
157,c9 airwear,Blue,0
158,caca cina,Red,4.171597633
159,calvin klein jeans,Blue,0
159,calvin klein jeans,Blue,0
159,calvin klein jeans,Blue,0
159,calvin klein jeans,Blue,0
159,calvin klein jeans,Blue,0
159,calvin klein jeans,Blue,0
160,camey,White,4.333333333
160,camey,Red,0
160,camey,Green,0
160,camey,Green,0
160,camey,Maroon,3.75
161,campana,Red,0
162,campus sutra,Blue,0
162,campus sutra,Brown,3.36
162,campus sutra,Grey,4.419354839
162,campus sutra,Lavender,0
162,campus sutra,Black,0
162,campus sutra,Beige,3.041666667
162,campus sutra,Black,4.014925373
162,campus sutra,Pink,4
162,campus sutra,Lavender,0
162,campus sutra,Black,4.390243902
162,campus sutra,Blue,4.285714286
162,campus sutra,Blue,4.095238095
162,campus sutra,Black,3.770833333
162,campus sutra,Grey,3.964285714
162,campus sutra,Maroon,4.15037594
162,campus sutra,Maroon,0
162,campus sutra,Green,4.143518519
162,campus sutra,Brown,3.788321168
162,campus sutra,Grey,3.75
162,campus sutra,Maroon,0
162,campus sutra,Grey Melange,3.804347826
162,campus sutra,Maroon,4.058823529
162,campus sutra,Blue,4.259036145
162,campus sutra,Navy Blue,3.857142857
162,campus sutra,Mustard,4.275996113
162,campus sutra,Black,0
162,campus sutra,Tan,0
162,campus sutra,Maroon,0
162,campus sutra,Navy Blue,0
162,campus sutra,Grey,0
162,campus sutra,Cream,4.181818182
162,campus sutra,Black,0
162,campus sutra,Grey,0
162,campus sutra,Grey,4.346491228
162,campus sutra,Blue,4.182926829
162,campus sutra,Grey,0
162,campus sutra,Peach,0
162,campus sutra,Black,4.113606341
162,campus sutra,White,3.75
162,campus sutra,Mustard,0
162,campus sutra,Black,0
162,campus sutra,Black,3.775510204
162,campus sutra,Navy Blue,0
162,campus sutra,Blue,4.304347826
162,campus sutra,Pink,4.068181818
162,campus sutra,Black,0
162,campus sutra,Navy Blue,0
162,campus sutra,Pink,3.75
162,campus sutra,Navy Blue,0
162,campus sutra,Black,0
162,campus sutra,Blue,0
162,campus sutra,Black,0
162,campus sutra,Black,0
162,campus sutra,Olive,4.407407407
162,campus sutra,Maroon,0
162,campus sutra,Brown,4
162,campus sutra,Navy Blue,3.777777778
162,campus sutra,Blue,0
162,campus sutra,Navy Blue,0
162,campus sutra,Black,4.166666667
162,campus sutra,Charcoal,0
162,campus sutra,Mustard,0
162,campus sutra,Brown,0
162,campus sutra,Orange,4.833333333
162,campus sutra,Blue,3.611111111
162,campus sutra,Mustard,4.666666667
163,candyskin,Rose,0
163,candyskin,Blue,0
164,cantabil,Red,0
164,cantabil,Off White,0
164,cantabil,Off White,0
164,cantabil,Navy Blue,0
164,cantabil,Blue,0
164,cantabil,Navy Blue,0
165,carlton london,Sea Green,4.285276074
165,carlton london,Green,4.625
165,carlton london,Green,4.428571429
165,carlton london,Black,0
165,carlton london,Black,4.28125
166,cation,Blue,0
166,cation,Multi,0
166,cation,Red,0
166,cation,White,0
166,cation,Nude,0
166,cation,Navy Blue,0
166,cation,Black,0
166,cation,White,0
166,cation,Blue,0
166,cation,Red,0
166,cation,Maroon,3.77262181
166,cation,White,3.666666667
167,cayman,Black,3.6
167,cayman,Maroon,4.8
167,cayman,Maroon,3.5
167,cayman,Yellow,4.5
167,cayman,Beige,4.142857143
167,cayman,Navy Blue,0
167,cayman,Rust,0
167,cayman,Red,2
167,cayman,Green,0
167,cayman,Mustard,0
167,cayman,Orange,0
167,cayman,Navy Blue,4.5
167,cayman,Black,0
167,cayman,Red,4
167,cayman,Mustard,4
167,cayman,Charcoal,0
168,charkhee,Blue,0
168,charkhee,Orange,0
168,charkhee,Orange,0
169,charu,Navy Blue,0
169,charu,Maroon,0
169,charu,Peach,0
169,charu,Maroon,0
169,charu,Brown,0
169,charu,Violet,0
169,charu,Maroon,0
169,charu,Black,0
169,charu,Pink,0
169,charu,Pink,0
169,charu,Green,0
169,charu,Maroon,0
169,charu,Green,0
170,charukriti,Grey,0
170,charukriti,White,0
170,charukriti,Yellow,0
170,charukriti,Blue,0
170,charukriti,White,0
170,charukriti,Blue,0
170,charukriti,Blue,0
170,charukriti,White,0
170,charukriti,Red,0
170,charukriti,Green,0
170,charukriti,White,0
170,charukriti,Peach,0
170,charukriti,Yellow,0
170,charukriti,Violet,0
170,charukriti,Green,0
170,charukriti,Magenta,0
170,charukriti,Blue,0
170,charukriti,Blue,0
170,charukriti,Beige,0
170,charukriti,White,0
170,charukriti,Teal,0
170,charukriti,Beige,0
170,charukriti,Magenta,0
170,charukriti,Maroon,0
170,charukriti,Magenta,0
170,charukriti,Beige,0
170,charukriti,Black,0
170,charukriti,Grey,0
170,charukriti,Green,0
170,charukriti,Green,5
170,charukriti,Magenta,0
170,charukriti,Red,0
170,charukriti,Violet,0
170,charukriti,Teal,0
170,charukriti,Green,0
170,charukriti,Magenta,0
170,charukriti,White,0
171,chemistry,Blue,4.314444444
171,chemistry,Blue,4.132664437
171,chemistry,Blue,4.18220339
171,chemistry,Blue,3.941326531
171,chemistry,Brown,4.430317848
171,chemistry,Blue,4.305921053
171,chemistry,Black,3.615384615
171,chemistry,Olive,0
171,chemistry,Charcoal,4.205128205
171,chemistry,Maroon,4.38
171,chemistry,Black,0
171,chemistry,Blue,4.040609137
171,chemistry,Blue,4.714285714
171,chemistry,Black,4.202898551
171,chemistry,Black,4.066666667
171,chemistry,Gold,4.380952381
171,chemistry,Navy Blue,4.2
171,chemistry,Brown,0
171,chemistry,Blue,0
171,chemistry,Navy Blue,4.4
171,chemistry,Navy Blue,3.7
171,chemistry,Mustard,0
171,chemistry,Navy Blue,0
171,chemistry,Brown,0
171,chemistry,Maroon,4.166666667
171,chemistry,Teal,0
171,chemistry,Brown,0
171,chemistry,Navy Blue,4.148148148
171,chemistry,Olive,4.3
171,chemistry,Grey,4.2
171,chemistry,Navy Blue,0
171,chemistry,White,0
171,chemistry,Black,3
171,chemistry,Olive,4
171,chemistry,Black,4.092307692
171,chemistry,Red,4.375
171,chemistry,Blue,0
171,chemistry,Grey,4.85
171,chemistry,Grey,4.59375
171,chemistry,Teal,0
171,chemistry,Mustard,4
171,chemistry,Blue,0
171,chemistry,Mustard,4.485714286
172,cherokee,Pink,0
172,cherokee,Red,0
172,cherokee,Green,4.0625
172,cherokee,Blue,4.444444444
172,cherokee,Blue,4.5
172,cherokee,Blue,4.5
172,cherokee,Blue,0
172,cherokee,Pink,0
173,chhabra 555,Beige,0
173,chhabra 555,Burgundy,3.8625
173,chhabra 555,Black,4.215686275
173,chhabra 555,Pink,2.333333333
173,chhabra 555,Sea Green,2.666666667
173,chhabra 555,Grey,0
173,chhabra 555,Pink,0
173,chhabra 555,Green,0
173,chhabra 555,Mustard,0
173,chhabra 555,Cream,0
173,chhabra 555,Green,3.4
173,chhabra 555,Yellow,0
173,chhabra 555,Mustard,0
173,chhabra 555,Yellow,0
173,chhabra 555,Orange,2.5
173,chhabra 555,Burgundy,4.833333333
173,chhabra 555,Peach,0
173,chhabra 555,Black,0
173,chhabra 555,Magenta,4.416666667
173,chhabra 555,Blue,0
173,chhabra 555,Teal,3
173,chhabra 555,Navy Blue,0
173,chhabra 555,Blue,5
173,chhabra 555,Maroon,0
173,chhabra 555,Yellow,0
173,chhabra 555,Maroon,0
173,chhabra 555,Mustard,4
173,chhabra 555,Mustard,0
173,chhabra 555,Green,0
173,chhabra 555,Sea Green,0
173,chhabra 555,Pink,0
173,chhabra 555,Lime Green,0
173,chhabra 555,Green,0
173,chhabra 555,Red,0
173,chhabra 555,Grey,0
173,chhabra 555,Purple,0
173,chhabra 555,Peach,0
173,chhabra 555,Lime Green,0
173,chhabra 555,Green,0
173,chhabra 555,Mustard,0
173,chhabra 555,Yellow,0
173,chhabra 555,Mustard,0
173,chhabra 555,Mustard,4.193548387
173,chhabra 555,Pink,0
173,chhabra 555,Fuchsia,4
173,chhabra 555,Pink,0
173,chhabra 555,Green,0
173,chhabra 555,Pink,0
173,chhabra 555,Burgundy,0
173,chhabra 555,Peach,0
173,chhabra 555,Maroon,0
173,chhabra 555,Peach,0
174,chidiyaa,Blue,0
174,chidiyaa,Pink,0
175,chipbeys,Pink,0
176,chkokko,Black,4.182130584
176,chkokko,Beige,0
176,chkokko,Black,0
176,chkokko,Blue,0
176,chkokko,Multi,0
176,chkokko,Black,4.75
176,chkokko,Green,0
176,chkokko,Multi,0
176,chkokko,Multi,3.888888889
176,chkokko,Multi,0
176,chkokko,Multi,4.5
176,chkokko,Multi,0
176,chkokko,Grey,0
176,chkokko,Grey Melange,0
176,chkokko,Blue,0
176,chkokko,Blue,0
176,chkokko,Multi,0
176,chkokko,Grey,0
176,chkokko,Black,4.75
176,chkokko,Black,0
176,chkokko,Black,0
176,chkokko,Magenta,0
176,chkokko,Beige,0
176,chkokko,Purple,0
176,chkokko,Pink,0
176,chkokko,Green,0
176,chkokko,Blue,0
176,chkokko,Blue,0
176,chkokko,Pink,4.25
176,chkokko,Green,0
176,chkokko,Olive,4.583333333
176,chkokko,Camel Brown,0
176,chkokko,Olive,4.166666667
176,chkokko,Black,4.5
176,chkokko,Navy Blue,4.5
176,chkokko,Navy Blue,4
176,chkokko,Orange,0
176,chkokko,Black,0
177,civil,Lavender,0
178,cl sport,Olive,0
178,cl sport,Blue,0
178,cl sport,Black,0
179,clora creation,Yellow,0
179,clora creation,Black,0
179,clora creation,Cream,4.333333333
179,clora creation,White,4.049180328
179,clora creation,Yellow,4.2
179,clora creation,Red,3.826086957
179,clora creation,Maroon,4.287234043
179,clora creation,Black,0
179,clora creation,Navy Blue,4.6
179,clora creation,Green,0
179,clora creation,Green,4.379310345
179,clora creation,Green,0
179,clora creation,Coffee Brown,0
179,clora creation,Off White,4.727272727
179,clora creation,Navy Blue,0
179,clora creation,Beige,0
179,clora creation,Grey,0
179,clora creation,Off White,4.648148148
179,clora creation,Maroon,0
179,clora creation,White,4.125
179,clora creation,White,4.128517824
179,clora creation,White,0
179,clora creation,Pink,0
179,clora creation,Off White,4.279835391
179,clora creation,Navy Blue,4.5
179,clora creation,Beige,0
179,clora creation,Burgundy,4.361111111
179,clora creation,Mustard,0
179,clora creation,Olive,0
179,clora creation,Mustard,0
179,clora creation,Maroon,0
179,clora creation,Magenta,0
179,clora creation,Red,0
179,clora creation,Magenta,3.818181818
179,clora creation,Off White,4.2
179,clora creation,Turquoise Blue,0
179,clora creation,Maroon,4.166666667
179,clora creation,Red,3.7
179,clora creation,Red,4.210526316
179,clora creation,Grey,0
179,clora creation,Green,0
179,clora creation,White,0
179,clora creation,Maroon,4.064516129
179,clora creation,Black,0
179,clora creation,Black,0
179,clora creation,White,4.362831858
179,clora creation,Cream,0
179,clora creation,Gold,4.12037037
179,clora creation,Gold,0
179,clora creation,White,3.88
179,clora creation,Black,3.909090909
179,clora creation,Red,3.714285714
179,clora creation,Beige,0
179,clora creation,Gold,0
179,clora creation,Cream,0
179,clora creation,Maroon,0
179,clora creation,Cream,4
179,clora creation,Green,4.25
179,clora creation,Cream,0
179,clora creation,Maroon,0
179,clora creation,Mustard,4.571428571
179,clora creation,Red,3.857142857
179,clora creation,Cream,3.681818182
179,clora creation,Black,3
179,clora creation,Navy Blue,4.166666667
179,clora creation,Off White,0
179,clora creation,Red,0
179,clora creation,Yellow,0
179,clora creation,Blue,0
179,clora creation,Navy Blue,0
179,clora creation,Pink,0
179,clora creation,Cream,4.421052632
179,clora creation,Black,4.203703704
179,clora creation,Black,4.363636364
179,clora creation,Green,0
179,clora creation,White,4.45
179,clora creation,Black,4.6
179,clora creation,Green,0
179,clora creation,White,0
179,clora creation,Teal,4.789473684
179,clora creation,Green,0
179,clora creation,Yellow,0
179,clora creation,Red,3.8
179,clora creation,Red,0
179,clora creation,Black,0
179,clora creation,Black,0
179,clora creation,Mustard,0
179,clora creation,Turquoise Blue,4
179,clora creation,Black,4.285714286
179,clora creation,Black,0
179,clora creation,Magenta,3
179,clora creation,Cream,4.2
179,clora creation,Beige,4.6
179,clora creation,Grey,0
179,clora creation,Olive,0
179,clora creation,Navy Blue,4.230769231
179,clora creation,Beige,4.235294118
179,clora creation,Black,4.191011236
179,clora creation,Off White,4.139240506
179,clora creation,White,3.895833333
179,clora creation,White,0
179,clora creation,White,0
179,clora creation,Cream,3.8
179,clora creation,Magenta,4.233333333
179,clora creation,Red,0
179,clora creation,Magenta,0
179,clora creation,Beige,4.266666667
179,clora creation,Peach,0
179,clora creation,Multi,0
179,clora creation,White,4
179,clora creation,Orange,0
179,clora creation,Green,0
179,clora creation,Magenta,4.125
179,clora creation,Red,0
179,clora creation,Multi,3.6
179,clora creation,Grey,0
179,clora creation,Pink,0
179,clora creation,Green,3.25
179,clora creation,White,0
179,clora creation,White,4.166666667
179,clora creation,Navy Blue,4
179,clora creation,Off White,3.625
179,clora creation,Navy Blue,3.857142857
179,clora creation,White,4.25
179,clora creation,Magenta,0
179,clora creation,Black,3.733333333
179,clora creation,Red,4.2
179,clora creation,Blue,0
179,clora creation,Grey,3.5
179,clora creation,Navy Blue,4.923076923
179,clora creation,Beige,3
179,clora creation,Cream,0
179,clora creation,Beige,0
179,clora creation,Black,0
179,clora creation,Navy Blue,0
179,clora creation,Peach,0
179,clora creation,Coffee Brown,4.197183099
179,clora creation,Mustard,0
179,clora creation,Teal,3.2
179,clora creation,Mustard,0
179,clora creation,Maroon,0
179,clora creation,Black,0
179,clora creation,Burgundy,0
179,clora creation,Blue,3.777777778
179,clora creation,White,4.285714286
179,clora creation,Grey,3.857142857
179,clora creation,Navy Blue,0
179,clora creation,Maroon,4.818181818
179,clora creation,Black,0
179,clora creation,Magenta,4.045454545
179,clora creation,Maroon,4.125
179,clora creation,Blue,4.055555556
179,clora creation,Black,0
179,clora creation,Black,0
179,clora creation,Black,4.476190476
179,clora creation,Beige,3.9
179,clora creation,Beige,0
179,clora creation,Magenta,0
179,clora creation,Black,4.153846154
179,clora creation,Navy Blue,4.6
179,clora creation,Beige,0
179,clora creation,Black,3.652173913
179,clora creation,Red,4.117647059
179,clora creation,Gold,0
179,clora creation,Maroon,2.666666667
179,clora creation,Peach,0
179,clora creation,Pink,0
179,clora creation,Magenta,0
179,clora creation,Green,0
179,clora creation,Navy Blue,4
179,clora creation,White,0
179,clora creation,Cream,3.857142857
179,clora creation,Maroon,0
179,clora creation,Mustard,4.111111111
179,clora creation,Cream,0
179,clora creation,Mustard,4.363636364
179,clora creation,White,4.333333333
179,clora creation,Magenta,0
179,clora creation,White,5
179,clora creation,Magenta,4.5
179,clora creation,Brown,0
179,clora creation,Peach,0
179,clora creation,Green,0
179,clora creation,Navy Blue,0
179,clora creation,Navy Blue,0
179,clora creation,Peach,0
179,clora creation,White,0
179,clora creation,Black,0
179,clora creation,Red,0
179,clora creation,Magenta,0
179,clora creation,Blue,0
179,clora creation,Rust,0
179,clora creation,Black,0
179,clora creation,Maroon,0
179,clora creation,Beige,4
179,clora creation,White,0
179,clora creation,Navy Blue,0
179,clora creation,Black,3.090909091
179,clora creation,Multi,0
179,clora creation,Yellow,0
179,clora creation,Cream,4.4
179,clora creation,Cream,0
179,clora creation,Peach,0
179,clora creation,Black,0
179,clora creation,Off White,0
179,clora creation,Navy Blue,4.3
179,clora creation,Red,4.058823529
179,clora creation,Off White,4
179,clora creation,Cream,0
179,clora creation,Navy Blue,0
179,clora creation,Pink,0
179,clora creation,Teal,4.125
179,clora creation,Grey,0
179,clora creation,Beige,0
179,clora creation,Green,0
179,clora creation,Maroon,4.181818182
179,clora creation,Red,0
179,clora creation,Maroon,4.5
179,clora creation,Maroon,0
179,clora creation,Cream,0
179,clora creation,White,0
179,clora creation,Navy Blue,0
179,clora creation,Beige,0
179,clora creation,Maroon,0
179,clora creation,Navy Blue,4.300970874
179,clora creation,Peach,0
179,clora creation,Magenta,4.333333333
179,clora creation,Beige,0
179,clora creation,Off White,0
179,clora creation,Off White,4.142857143
179,clora creation,Off White,0
179,clora creation,Cream,0
179,clora creation,Beige,0
179,clora creation,Mustard,3.75
180,clorals,Black,3.918367347
180,clorals,Yellow,3.888888889
180,clorals,Black,3.918367347
181,cloth haus india,Green,0
181,cloth haus india,Blue,0
181,cloth haus india,Black,0
181,cloth haus india,Orange,0
181,cloth haus india,Black,0
181,cloth haus india,Orange,0
182,cloth's villa,Pink,0
183,clovia,Navy Blue,0
184,club a9,Pink,0
185,club york,Navy Blue,0
185,club york,Blue,0
185,club york,Navy Blue,0
185,club york,Blue,4.666666667
185,club york,Black,0
186,coastland,Mustard,0
186,coastland,Red,4.181818182
186,coastland,Maroon,0
186,coastland,Blue,0
186,coastland,Red,3.854545455
187,code 61,Black,0
187,code 61,Grey,0
187,code 61,Blue,0
187,code 61,Blue,4.5
187,code 61,Turquoise Blue,0
188,code by lifestyle,Pink,4.333333333
188,code by lifestyle,Grey,4.181818182
188,code by lifestyle,Olive,0
188,code by lifestyle,Pink,5
188,code by lifestyle,Purple,0
188,code by lifestyle,Black,4.318181818
188,code by lifestyle,Purple,3.916666667
189,color cocktail,Navy Blue,0
189,color cocktail,Black,0
189,color cocktail,Navy Blue,0
190,color trends,Pink,0
191,colour me by melange,Pink,0
191,colour me by melange,Multi,0
191,colour me by melange,Olive,0
191,colour me by melange,Off White,3.727272727
191,colour me by melange,Maroon,4.5
191,colour me by melange,White,0
191,colour me by melange,Navy Blue,3.888888889
192,columbia,Grey,0
192,columbia,Orange,0
192,columbia,Black,0
192,columbia,Black,0
192,columbia,Black,0
192,columbia,Black,0
192,columbia,Sea Green,4.8
192,columbia,Black,0
192,columbia,Black,0
192,columbia,Navy Blue,0
192,columbia,Black,0
193,cot'n soft,Blue,0
193,cot'n soft,Black,0
194,cottinfab,Rust,4.1
194,cottinfab,Black,3.301587302
194,cottinfab,Black,4.259259259
194,cottinfab,Sea Green,0
194,cottinfab,White,3.985074627
194,cottinfab,Black,0
194,cottinfab,Black,4.041666667
194,cottinfab,Navy Blue,3.75
194,cottinfab,Burgundy,4.107142857
194,cottinfab,Maroon,0
194,cottinfab,Maroon,2.375
194,cottinfab,Grey,4.333333333
194,cottinfab,Black,3.840909091
194,cottinfab,Brown,4.6
194,cottinfab,Red,3.470588235
194,cottinfab,Red,3.347826087
194,cottinfab,Off White,3.692307692
194,cottinfab,Black,0
194,cottinfab,Brown,3.681818182
194,cottinfab,Black,0
194,cottinfab,Navy Blue,0
194,cottinfab,Grey,4.428571429
194,cottinfab,Black,3.937853107
194,cottinfab,Pink,3.974358974
194,cottinfab,Grey,3.787878788
194,cottinfab,Bronze,0
194,cottinfab,Blue,3.8
194,cottinfab,Grey,3.898734177
194,cottinfab,Black,4.368421053
194,cottinfab,Maroon,0
194,cottinfab,Mustard,4.5
195,cotton on,Navy Blue,0
195,cotton on,Black,0
195,cotton on,Orange,0
196,cover story,Black,0
196,cover story,Navy Blue,0
196,cover story,Blue,4.444444444
196,cover story,Blue,0
196,cover story,Burgundy,3.285714286
196,cover story,Red,0
196,cover story,Blue,0
197,crazevilla,Navy Blue,0
197,crazevilla,Pink,0
198,creative kids,Blue,0
198,creative kids,Black,0
198,creative kids,Navy Blue,0
199,crimsoune club,Black,0
199,crimsoune club,Maroon,0
199,crimsoune club,Green,0
199,crimsoune club,Blue,0
199,crimsoune club,Blue,0
199,crimsoune club,Blue,5
199,crimsoune club,Blue,1
199,crimsoune club,Coral,0
200,crozo by cantabil,Grey,0
201,cub mcpaws,Blue,4.3
202,cultsport,Lime Green,0
202,cultsport,Sea Green,0
202,cultsport,Lavender,0
202,cultsport,Charcoal,0
202,cultsport,Navy Blue,0
203,cushybee,Charcoal,0
204,cutecumber,Peach,0
204,cutecumber,Blue,0
204,cutecumber,Orange,0
204,cutecumber,Yellow,4.346153846
205,cutiekins,Pink,3.222222222
205,cutiekins,Grey,4.071428571
205,cutiekins,Red,0
205,cutiekins,Red,4.066666667
205,cutiekins,Peach,3.566666667
205,cutiekins,Grey,3.846153846
205,cutiekins,Blue,4.222222222
205,cutiekins,Turquoise Blue,0
205,cutiekins,Black,4.538461538
205,cutiekins,Green,4.555555556
205,cutiekins,White,4.4
205,cutiekins,Yellow,0
205,cutiekins,Turquoise Blue,2.5
205,cutiekins,Black,3.875
205,cutiekins,Blue,0
205,cutiekins,Green,0
205,cutiekins,Red,3.666666667
206,dart studio,Off White,0
206,dart studio,Off White,0
206,dart studio,Off White,0
206,dart studio,White,0
206,dart studio,White,0
206,dart studio,White,0
206,dart studio,White,0
206,dart studio,Off White,0
206,dart studio,Maroon,0
207,darzi,White,0
207,darzi,White,3.428571429
207,darzi,Black,0
207,darzi,Multi,0
207,darzi,Pink,0
207,darzi,Black,3.865079365
207,darzi,Black,3.818181818
207,darzi,Yellow,0
207,darzi,Maroon,0
207,darzi,Yellow,0
207,darzi,Black,4.14893617
207,darzi,Maroon,0
207,darzi,Red,0
207,darzi,Blue,0
207,darzi,Black,4.222222222
207,darzi,Green,3.8
207,darzi,Maroon,0
207,darzi,Charcoal,0
207,darzi,Pink,4.454545455
207,darzi,Pink,0
207,darzi,Charcoal,0
207,darzi,Maroon,0
207,darzi,Navy Blue,0
207,darzi,Brown,4
208,de moza,Teal,0
208,de moza,Blue,0
208,de moza,Navy Blue,0
208,de moza,White,0
208,de moza,Purple,0
208,de moza,Navy Blue,0
208,de moza,Black,0
208,de moza,Red,0
208,de moza,Navy Blue,4
208,de moza,Red,0
209,debonatella,Cream,0
209,debonatella,Orange,0
210,dechen,Navy Blue,0
210,dechen,Navy Blue,0
210,dechen,Navy Blue,0
210,dechen,Navy Blue,0
211,deckedup,White,0
212,deebaco,Magenta,3.918181818
212,deebaco,Pink,4.428571429
212,deebaco,Off White,3.722222222
212,deebaco,Pink,4.619047619
212,deebaco,Grey,0
212,deebaco,Brown,3.875
212,deebaco,Black,2.857142857
212,deebaco,Grey,3.2
212,deebaco,Turquoise Blue,4.909090909
213,deetya arts,White,0
213,deetya arts,White,0
213,deetya arts,Red,0
213,deetya arts,Maroon,0
213,deetya arts,Cream,0
214,deewa,Mustard,3.946804713
214,deewa,Rust,3.703703704
214,deewa,Grey,4.133333333
214,deewa,Green,3
214,deewa,Brown,3.176470588
214,deewa,Green,3.888888889
215,defacto,Navy Blue,3.4
215,defacto,Grey Melange,0
215,defacto,Black,0
215,defacto,Black,5
215,defacto,Brown,0
215,defacto,Olive,0
215,defacto,Brown,0
215,defacto,Beige,0
215,defacto,Charcoal,3
215,defacto,Grey Melange,0
215,defacto,Off White,0
215,defacto,Beige,0
215,defacto,Off White,0
215,defacto,Blue,3
215,defacto,Beige,0
215,defacto,Black,2.181818182
215,defacto,White,4.130434783
216,delan,Grey,0
216,delan,Black,0
216,delan,Maroon,0
216,delan,Black,0
216,delan,Green,3.25
216,delan,Pink,0
216,delan,Green,0
217,desi weavess,Green,4.325
217,desi weavess,Off White,3
217,desi weavess,Fuchsia,3.909090909
217,desi weavess,Black,3.9375
217,desi weavess,Blue,0
217,desi weavess,Red,0
217,desi weavess,Mustard,4.714285714
217,desi weavess,Magenta,0
217,desi weavess,Cream,0
217,desi weavess,Yellow,0
217,desi weavess,Black,0
217,desi weavess,Beige,0
217,desi weavess,Blue,0
217,desi weavess,Green,0
217,desi weavess,Orange,0
218,desinoor.com,Grey,4.333333333
219,dexter by kook n keech,Black,4.652173913
220,difference of opinion,Blue,0
220,difference of opinion,Yellow,0
221,dillinger,Black,4.789473684
221,dillinger,White,0
221,dillinger,Maroon,4.727272727
222,disrupt,Black,0
222,disrupt,Mustard,0
222,disrupt,Black,0
222,disrupt,Maroon,0
222,disrupt,White,0
222,disrupt,Blue,0
222,disrupt,Yellow,0
222,disrupt,Black,0
222,disrupt,Navy Blue,0
222,disrupt,Grey,0
223,diva walk exclusive,White,0
223,diva walk exclusive,Burgundy,4
224,divastri,Mustard,4.063492063
224,divastri,Navy Blue,4.293333333
224,divastri,Maroon,4.666666667
224,divastri,Grey,0
224,divastri,Grey,4.105263158
224,divastri,Green,0
224,divastri,Purple,4.606060606
224,divastri,Black,3.866666667
224,divastri,White,0
224,divastri,Pink,0
224,divastri,Yellow,0
224,divastri,Navy Blue,0
224,divastri,Green,3.714285714
224,divastri,Maroon,4.125
224,divastri,Yellow,0
224,divastri,Green,4.2
224,divastri,Black,0
224,divastri,Navy Blue,3.285714286
224,divastri,Green,3.333333333
224,divastri,Burgundy,0
224,divastri,Maroon,0
224,divastri,Cream,3.333333333
224,divastri,Yellow,0
224,divastri,Black,0
224,divastri,Red,0
