brand_id,brand_name,p_id,name,price,colour,rating_Count,avg_rating
119,bebe,17398352,bebe Women Blue Denim Daze Super Skinny Fit High-Rise Jeans,3099,Blue,0,0
119,bebe,17398354,bebe Women Charcoal Grey Solid Stretchable Jeans,3099,Charcoal,2,5
119,bebe,17645618,bebe Women Egret Essential Self Design Top,1299,White,17,4.235294118
119,bebe,17645660,bebe Women Orchid Flower Essential Self Design Top,1299,Magenta,18,4.055555556
119,bebe,17645492,bebe Persian Red Season Staples Brand Logo Embellished One Shoulder Top,799,Red,11,4.727272727
120,bebe plus,18936932,bebe PLUS Blue & White Striped Victorian Empire Crop Top,1799,Blue,0,0
120,bebe plus,18936774,bebe PLUS Orange & White Printed Accordion Pleated Casual A-Line Midi Skirt,2199,Orange,0,0
120,bebe plus,18936806,bebe PLUS Women Fluorescent Green Solid Shorts,2199,Fluorescent Green,0,0
120,bebe plus,18936774,bebe PLUS Orange & White Printed Accordion Pleated Casual A-Line Midi Skirt,2199,Orange,0,0
120,bebe plus,18936870,bebe PLUS Red & White Striped Victorian Empire Top,1799,Red,0,0
121,being human,16520650,Being Human Women Blue Super Skinny Fit Light Fade Jeans,2599,Blue,0,0
122,belle fille,1644118,Belle Fille Maroon Sporty Jacket,1799,Maroon,425,3.816470588
122,belle fille,7275914,Belle Fille Women Green Solid Sweatshirt,1699,Green,226,3.800884956
122,belle fille,1944288,Belle Fille Black Wide-Leg Jumpsuit with Ruffle Detail,1799,Black,19,2.894736842
122,belle fille,596482,Belle Fille Women Purple Solid Open Front Hooded Jacket,1595,Purple,230,3.543478261
122,belle fille,12402472,Belle Fille Women Blue Solid Tailored Hooded Jacket,2099,Blue,0,0
122,belle fille,10319635,Belle Fille Women Orange Solid Open Front Longline Shrug,1999,Orange,0,0
122,belle fille,1010488,Belle Fille Red Hooded Jacket,1699,Red,0,0
122,belle fille,10319673,Belle Fille Women Purple Solid Open Front Shrug,1399,Purple,0,0
122,belle fille,1010475,Belle Fille Red Hooded Jacket,1699,Red,1,1
122,belle fille,1010438,Belle Fille Red Tailored Jacket,1599,Red,27,3.851851852
122,belle fille,10321453,Belle Fille Women Lavender Solid Tailored Jacket,2499,Lavender,0,0
122,belle fille,10321467,Belle Fille Women Pink Solid Wrap Jacket,2499,Pink,0,0
122,belle fille,10321401,Belle Fille Women Sea Green Solid Tailored Jacket,1999,Sea Green,0,0
122,belle fille,10321489,Belle Fille Women Purple Solid Longline Jacket,2599,Purple,3,3.333333333
122,belle fille,10321483,Belle Fille Women Pink Solid Tailored Jacket,2499,Pink,0,0
122,belle fille,10319773,Belle Fille Women Fuchsia Pink Solid Lightweight Jacket,2499,Fuchsia,0,0
122,belle fille,10321367,Belle Fille Women Yellow Solid Tailored Jacket,2499,Yellow,0,0
122,belle fille,10319905,Belle Fille Women Mint Green Hooded Tailored Jacket,1999,Green,7,2.714285714
122,belle fille,10321487,Belle Fille Women Green Solid Tailored Jacket,1999,Green,0,0
122,belle fille,10320113,Belle Fille Women Navy Blue Solid Tailored Jacket,2499,Navy Blue,0,0
122,belle fille,10321465,Belle Fille Women Green Solid Longline Tailored Jacket,2999,Green,0,0
122,belle fille,10320039,Belle Fille Women Beige Solid Open Front Longline Shrug,1999,Beige,3,3
122,belle fille,10321499,Belle Fille Women Navy Blue Solid Tailored Jacket,2499,Navy Blue,0,0
122,belle fille,12402324,Belle Fille Pink Solid Tailored Jacket,1899,Pink,0,0
122,belle fille,10319989,Belle Fille Women Beige Solid Open Front Shrug,2199,Beige,4,3
122,belle fille,10319917,Belle Fille Women Navy Blue Solid Open Front Shrug,2199,Navy Blue,0,0
122,belle fille,10319919,Belle Fille Women Off-White Solid Open Front Longline Shrug,1999,Off White,0,0
122,belle fille,9327525,Belle Fille Burgundy & Pink Printed Strapless Basic Jumpsuit,1999,Burgundy,2,3.5
122,belle fille,12402330,Belle Fille Women Navy Blue Solid Open Front Shrug,2499,Navy Blue,6,3.833333333
122,belle fille,596488,Belle Fille Women Red Hooded Jacket,1595,Red,17,3.764705882
122,belle fille,7809345,Belle Fille Women Purple & Teal Colourblocked Sweatshirt,1699,Purple,0,0
122,belle fille,7275893,Belle Fille Women Teal Solid Sweatshirt,1699,Teal,0,0
122,belle fille,1643059,Belle Fille Pink Sweatshirt,1599,Pink,98,3.43877551
122,belle fille,10320029,Belle Fille Women Brown Solid Sweatshirt,1599,Brown,0,0
122,belle fille,7744586,Belle Fille Women Sea Green Solid Duster Jacket,3499,Sea Green,0,0
122,belle fille,10319957,Belle Fille Women Orange & Black Semi-Sheer Solid Hooded Sweatshirt,1999,Orange,0,0
122,belle fille,10319997,Belle Fille Women Yellow & Black Solid Longline Hooded Sweatshirt,2199,Yellow,0,0
122,belle fille,10319947,Belle Fille Women Black & Maroon Colourblocked Sweatshirt,2199,Black,0,0
122,belle fille,10320069,Belle Fille Women Black & Orange Colourblocked Hooded Sweatshirt,1999,Black,0,0
122,belle fille,10321501,Belle Fille Women Maroon  Solid Sweatshirt,2499,Maroon,0,0
122,belle fille,10319689,Belle Fille Women Purple Solid Hooded Sweatshirt,2499,Purple,0,0
122,belle fille,10321473,Belle Fille Women Navy Blue Solid Sweatshirt,2499,Navy Blue,0,0
122,belle fille,10320047,Belle Fille Women Pink & Black Colourblocked Hooded Sweatshirt,1999,Pink,4,4
122,belle fille,10319741,Belle Fille Women Yellow & Black Colourblocked Hooded Sweatshirt,1999,Yellow,0,0
122,belle fille,10319965,Belle Fille Women White & Grey Melange Colourblocked Sweatshirt,2199,White,0,0
122,belle fille,13985610,Belle Fille Women White Floral Print A-Line Maxi Skirt,1799,White,0,0
122,belle fille,12415522,Belle Fille Women Olive Green Embellished Hooded Sweatshirt,2299,Olive,0,0
122,belle fille,7744563,Belle Fille Women Teal Solid Bomber,2599,Teal,0,0
122,belle fille,7744558,Belle Fille Women Navy Blue Solid Quilted Jacket,2999,Navy Blue,0,0
122,belle fille,7744550,Belle Fille Women Blue Solid Quilted Jacket,3999,Blue,1,1
122,belle fille,12415438,Belle Fille Women Beige Solid Sweatshirt,1899,Beige,0,0
122,belle fille,2248780,Belle Fille Women Mustard Yellow Solid Lightweight Bomber Jacket,1599,Mustard,0,0
122,belle fille,12415444,Belle Fille Women Charcoal Grey & Black Solid Sweatshirt,1899,Charcoal,0,0
122,belle fille,2248739,Belle Fille Women Purple Solid Lightweight Bomber Jacket,1599,Purple,0,0
122,belle fille,2234612,Belle Fille Women Grey Solid Lightweight Tailored Jacket,1599,Grey,0,0
122,belle fille,1010455,Belle Fille Red Jacket,1599,Red,0,0
122,belle fille,10319725,Belle Fille Women Navy Blue Solid Lightweight Jacket,2499,Navy Blue,0,0
122,belle fille,10321451,Belle Fille Women Green Solid Tailored Jacket,2499,Green,0,0
122,belle fille,1644110,Belle Fille Pink Hooded Jacket,1599,Pink,0,0
122,belle fille,15979794,Belle Fille Women Navy Blue Checked Fleece Lightweight Tailored Jacket,2199,Navy Blue,0,0
122,belle fille,7744588,Belle Fille Women Navy Blue Solid Padded Jacket,3999,Navy Blue,0,0
122,belle fille,13985762,Belle Fille Women Mustard Yellow Solid Regular Fit Paper Bag Shorts,1199,Mustard,6,2.5
122,belle fille,13985470,Belle Fille Women Off-White & Black Printed Flared Maxi Skirt,1799,Off White,6,3.666666667
122,belle fille,13985432,Belle Fille Women Blue Solid Regular Fit Shorts,1199,Blue,0,0
122,belle fille,12402376,Belle Fille Women Burgundy Solid Asymmetric Closure Tailored Jacket,1899,Burgundy,20,4.05
122,belle fille,10320203,Belle Fille Women Maroon Solid Tailored Jacket,2199,Maroon,0,0
122,belle fille,10321385,Belle Fille Women Blue Solid Double-Breasted Tailored Jacket,2499,Blue,5,3.6
122,belle fille,10321507,Belle Fille Women Orange Double-Breasted Solid Jacket,2499,Orange,0,0
122,belle fille,10321361,Belle Fille Women Pink Solid Tailored Jacket,2499,Pink,2,3
122,belle fille,2248785,Belle Fille Women Brown Solid Lightweight Open Front Jacket,1599,Brown,0,0
122,belle fille,2248755,Belle Fille Women Purple Solid Lightweight Open Front Jacket,1599,Purple,0,0
122,belle fille,2248745,Belle Fille Women Nude-Coloured Solid Lightweight Bomber jacket,1599,Nude,0,0
122,belle fille,2228999,Belle Fille Women Red Solid Puffer Jacket,2599,Red,0,0
122,belle fille,2053322,Belle Fille Women Maroon Solid Jacket,1999,Maroon,0,0
122,belle fille,10319833,Belle Fille Women Blue Solid Hooded Tailored  Jacket,1999,Blue,5,3.6
122,belle fille,10319819,Belle Fille Women Orange Solid Hooded Jacket,1999,Orange,2,4
122,belle fille,10319921,Belle Fille Women Black Solid Tailored Jacket,2499,Black,0,0
122,belle fille,10319651,Belle Fille Women Blue Solid Hooded Jacket,1999,Blue,0,0
122,belle fille,7275903,Belle Fille Women Black Solid Sweatshirt,1699,Black,13,3.846153846
122,belle fille,7275895,Belle Fille Women Green & Red Colourblocked Sweatshirt,1699,Green,0,0
122,belle fille,7275894,Belle Fille Women Green Solid Sweatshirt,1699,Green,0,0
122,belle fille,2053475,Belle Fille Women Navy Blue Solid Bomber Jacket,1599,Navy Blue,69,3.869565217
123,belliskey,14444256,Belliskey Women Blue Longline Denim Jacket,2999,Blue,0,0
123,belliskey,18477112,Belliskey Women Olive Green Denim Jacket,2599,Olive,0,0
123,belliskey,17829942,Belliskey Women Blue Washed Denim Shorts,1899,Blue,0,0
123,belliskey,19259294,Belliskey Women White Solid High-Rise Mildly Distressed Jeans,2799,White,0,0
123,belliskey,14444254,Belliskey Women Maroon Crop Denim Jacket,2499,Maroon,0,0
123,belliskey,14444250,Belliskey Women Blue Crop Denim Jacket,2299,Blue,0,0
123,belliskey,19259296,Belliskey Women Grey Boyfriend Fit High-Rise Highly Distressed Heavy Fade Stretchable Jeans,2899,Grey,0,0
123,belliskey,18477134,Belliskey Women Black Slim Fit Mildly Distressed Jeans,2899,Black,0,0
123,belliskey,15778064,Belliskey Women Blue Washed Lightweight Crop Denim Jacket,2299,Blue,0,0
123,belliskey,13805886,Belliskey Women Blue Skinny Fit High-Rise Clean Look Jeans,2499,Blue,0,0
123,belliskey,13802314,Belliskey Women Blue Super-Skinny Fit Mid-Rise Cropped Clean Look Jeans,2499,Blue,0,0
123,belliskey,13802278,Belliskey Women Black Super Skinny Fit High-Rise Clean Look Jeans,2399,Black,11,3.909090909
123,belliskey,19259298,Belliskey Women Blue Boyfriend Fit High-Rise Mildly Distressed  Stretchable Jeans,2999,Blue,0,0
123,belliskey,19259306,Belliskey Women Blue Slim Fit High-Rise Mildly Distressed Stretchable Jeans,2799,Blue,0,0
123,belliskey,13802272,Belliskey Women Black Skinny Fit High-Rise Side Slit Detailed Clean Look Jeans,2599,Black,2,3.5
123,belliskey,13802310,Belliskey Women Blue Boyfriend Fit Mid-Rise Mildly Distressed Cropped Jeans,2599,Blue,10,2.4
124,bene kleed,13069040,Bene Kleed Women Multicoloured Striped Slim Fit Regular Shorts,1499,Multi,0,0
124,bene kleed,13132644,Bene Kleed Women Yellow Camouflage Printed Slim Fit Anti Bacterial Finish Regular Shorts,1499,Yellow,16,4.25
124,bene kleed,13132648,Bene Kleed Women Red & Beige Printed Slim Fit Regular Shorts with Anti Bacterial Finish,1499,Red,16,4.0625
125,berrylush,17535476,Berrylush Women Gorgeous Green Printed Nuovo Sleeves Shrug,999,Green,17,3.764705882
125,berrylush,15249734,Berrylush Women Enchanting Sea Green 3 Piece Printed Jumpsuit,3200,Sea Green,75,3.8
125,berrylush,16450186,Berrylush Women Pretty Pink Printed Romantic Florals Playsuit,1799,Pink,79,4.164556962
125,berrylush,18255504,Berrylush Blue Ditsy Floral Print High-Rise A-Line Skirt,1399,Blue,42,4.428571429
125,berrylush,12209546,Berrylush Yellow Floral Printed Two-Piece Dress,2400,Yellow,658,4.457446809
125,berrylush,14319240,Berrylush Sea Green & Blue Floral Printed Wrap Midi Skirt,1399,Sea Green,167,4.065868263
125,berrylush,13431458,Berrylush Women Red & White Polka Dot Printed Basic Jumpsuit,2599,Red,222,4.112612613
125,berrylush,18255266,Berrylush Women Blue & White Floral Print High-Rise Mini Wrap Skorts,1599,Blue,9,4.888888889
125,berrylush,13846396,Berrylush Women White Floral Print Wrap Mini Skirt,1499,White,136,4.345588235
125,berrylush,12800760,Berrylush Women Black Printed Bralette Top,1479,Black,720,4.508333333
125,berrylush,15885592,Berrylush Women White Printed Co-ords Jumpsuit,2399,White,11,4.454545455
125,berrylush,6791170,Berrylush Black Floral High-Low Trapeze Top,3198,Black,2007,4.166417539
125,berrylush,17605228,Berrylush Women Red & White Halter Neck Floral Print Playsuit,2199,Red,18,4.5
125,berrylush,18243344,Berrylush Women Elegant Blue Floral Roman Column Trousers,2199,Blue,9,4.222222222
125,berrylush,18416334,Berrylush Women Blue Floral Vacay Attire,2199,Blue,10,4.2
125,berrylush,12382258,Berrylush Black & Red Floral Printed Flared Mini Georgette Skirt,1759,Black,149,4.409395973
125,berrylush,18385476,Berrylush Women Black & Red Cherry Print Front Slit Mini Skirt,1499,Black,14,4.285714286
125,berrylush,12800738,Berrylush Peach-Coloured Flared Maxi Skirt,1599,Peach,281,4.355871886
125,berrylush,17605232,Berrylush Women Purple & Pink Floral Print Basic Jumpsuit,1499,Purple,0,0
125,berrylush,14319280,Berrylush Women Black & Red Printed Two-Piece,1699,Black,67,4.268656716
125,berrylush,16450150,Berrylush Women Pretty Pink Romantic Floral Skirt,2399,Pink,13,4.076923077
125,berrylush,18815070,Berrylush Women White Printed Vacay Attire,1899,White,0,0
125,berrylush,16450148,Berrylush Women Gorgeous Green Animal Printed Skirt,2399,Green,25,3.96
125,berrylush,12800756,Berrylush Women Yellow Printed Crop Top,1479,Yellow,460,4.186956522
125,berrylush,14911768,Berrylush Women Pink Solid High-Low Skirt With Attached Palazzo,2100,Pink,15,4.4
125,berrylush,18594576,Berrylush Gorgeous Red Floral Peekaboo Bottom Skirt,1899,Red,0,0
125,berrylush,17367628,Berrylush Black Animal Print Crepe Tank Crop Top,1499,Black,19,4
125,berrylush,15156826,Berrylush Women Yellow & White Floral Printed Pencil Midi Skirt,1899,Yellow,92,4.108695652
125,berrylush,11110258,Berrylush Black Flared Mini Skirt,1759,Black,1691,4.516262567
125,berrylush,10393147,Berrylush Layered Drama Pant & Maxi Skirt,2100,Green,1833,4.200218221
125,berrylush,16182508,Berrylush Women Navy Blue Polka Dotted Co-Ord Dress,2400,Navy Blue,164,4.487804878
125,berrylush,17983654,Berrylush Women Blue & Red Floral Print Side Slit Knee Length Skirt,1899,Blue,13,4.230769231
125,berrylush,15249694,Berrylush Women Black Floral Floral Fantasy Skirt,1799,Black,127,4.362204724
125,berrylush,17605230,Berrylush Women Blue Solid Basic Jumpsuit,2599,Blue,0,0
125,berrylush,18416270,Berrylush Attractive Red Floral Vacay Attire,1799,Red,0,0
125,berrylush,15583472,Berrylush Maroon Solid A-line Skirt,1799,Maroon,30,4.533333333
125,berrylush,16426492,Berrylush Women Striking Green Floral Cropped Top,1499,Green,51,4.235294118
125,berrylush,18692296,Berrylush Women Red Floral Printed Flared Trousers,2199,Red,0,0
125,berrylush,16945138,Berrylush Women Gorgeous Red Ethnic Motifs Indie Print Trousers,2199,Red,58,4.086206897
125,berrylush,13724302,Berrylush Brown & White Animal Printed Asymmetric Hem A-Line Mini Skirt,1499,White,72,4.263888889
125,berrylush,16541828,Berrylush Women Striking Navy Blue Geometric Quirky Outerwear Skirt,1799,Navy Blue,76,4.342105263
125,berrylush,18243342,Berrylush Women Pink Solid Roman Column Trousers,2199,Pink,0,0
125,berrylush,16215270,Berrylush Women Mustard Floral Co-Ord Dress,2599,Mustard,53,4.018867925
125,berrylush,18385476,Berrylush Women Black & Red Cherry Print Front Slit Mini Skirt,1499,Black,14,4.285714286
125,berrylush,11334624,Berrylush Yellow & Black Printed A-Line Midi Skirt,1599,Yellow,299,4.120401338
125,berrylush,18415302,Berrylush Red Floral Vacay Attire,1699,Red,6,4.333333333
125,berrylush,18637744,Berrylush Women Pink Floral Wrap Tie Ruffle Trim Mini Skirt,1499,Pink,0,0
125,berrylush,15381904,Berrylush Women Pink Solid Ruffled Jumpsuit,1899,Pink,0,0
125,berrylush,16215396,Berrylush Multicoloured Floral Printed Polyester Crepe Casual Flared Maxi Wrap Skirt,1899,Multi,0,0
125,berrylush,17787968,Berrylush Women Maroon Dobby Weave Sheer Shrug,1299,Maroon,35,4.342857143
125,berrylush,16752720,Berrylush Women White & Brown Leopard Print Thigh Split Straight Skirt,1899,White,32,3.8125
125,berrylush,17535448,Berrylush Women Deep Navy Blue Geometric Scarf Top,1499,Navy Blue,17,4.294117647
125,berrylush,18416332,Berrylush Women Black Conversational Vacay Attire,2199,Black,0,0
125,berrylush,17605244,Berrylush Women Pink & White Floral Ditsy Print A-Line Flared Slit Skirt,1899,Pink,42,4.166666667
125,berrylush,12801406,Berrylush Navy Blue & Red Floral Print A-Line Maxi Skirt,1699,Navy Blue,68,4.176470588
125,berrylush,18594120,Berrylush Women Black Conversational Vacay Attire,1099,Black,0,0
125,berrylush,16752726,Berrylush Women Classic White Tribal One-Shoulder Top,1699,White,39,4.512820513
125,berrylush,18417950,Berrylush Attractive Red Floral Roman Column Skirt,1499,Red,0,0
125,berrylush,18416280,Berrylush Deep Red Floral Peekaboo Bottom Skirt,1899,Red,0,0
125,berrylush,12800744,Berrylush Women Yellow Solid Basic Jumpsuit,1899,Yellow,202,4.272277228
125,berrylush,13724178,Berrylush Women Green & Yellow Floral Printed Co-ordinate Sets Dress,2599,Green,56,4.607142857
125,berrylush,17190842,Berrylush Women Gorgeous Green Printed Top with Skirt,1899,Green,13,3.615384615
125,berrylush,12792284,Berrylush Women Maroon Solid Two-Piece,2199,Maroon,175,4.291428571
125,berrylush,18814968,Berrylush Gorgeous Blue Floral Indie Gal Top,1299,Blue,0,0
125,berrylush,16752706,Berrylush Classic White Polyester Romantic Florals Kurta,1699,White,15,4.2
125,berrylush,17069228,Berrylush Charming Maroon Solid Elevated Bottom Skirt,1599,Maroon,0,0
125,berrylush,15583460,Berrylush Women Classic White Floral Skirt,1799,White,6,4.833333333
125,berrylush,16034502,Berrylush Women Bright Yellow Printed Cinched Waist Jumpsuit,2199,Yellow,40,4.275
125,berrylush,13724248,Berrylush Black Floral Printed Puff Sleeves Crepe Wrap Crop Top,1399,Black,99,4.01010101
125,berrylush,13084200,Berrylush Women Black & White Checked Basic Jumpsuit,2598,Black,11,4
125,berrylush,7766093,Berrylush Pink Front Twist Top,1299,Pink,567,4.294532628
125,berrylush,8474043,Berrylush Women Green Solid Blouson Top,1290,Green,365,4.180821918
125,berrylush,16541810,Berrylush Red & Green Floral Print One Shoulder Crepe Top,1799,Red,25,4.64
125,berrylush,16944668,Berrylush Women Pretty Pink Romantic Florals Top,1799,Pink,7,3
126,berrylush curve,18226472,Berrylush Curve Classic Off White Floral Roman Column Skirt,2099,Off White,0,0
126,berrylush curve,18226688,Berrylush Curve Black Floral Vacay Attire,1959,Black,6,4.5
126,berrylush curve,18226690,Berrylush Curve Bright Yellow Floral Vacay Attire,1999,Yellow,0,0
126,berrylush curve,18226684,Berrylush Curve Gorgeous Green Animal Printed Volume Play Skirt,2599,Green,3,2.666666667
127,besiva,1141287,Besiva Grey Shrug,1499,Grey,20,4.55
127,besiva,11687104,Besiva Women Black & Off-White Printed Top with Tights,3899,Black,0,0
127,besiva,17018176,Besiva Women Black Solid Playsuit,1699,Black,0,0
127,besiva,12960886,Besiva Women Orange Pure Cotton Solid Sweatshirt,1299,Orange,0,0
127,besiva,13089554,Besiva Women Mustard Yellow Solid Regular Fit Regular Shorts,899,Mustard,0,0
128,beverly blues,13393610,BEVERLY BLUES Women Red & White Striped Pullover Sweater,1899,Red,0,0
128,beverly blues,13593784,BEVERLY BLUES Women Red Solid Hooded Sweatshirt,1599,Red,0,0
128,beverly blues,13593762,BEVERLY BLUES Women Maroon Colourblocked Crop Hooded Sweatshirt,1599,Maroon,0,0
128,beverly blues,13593756,BEVERLY BLUES Women Black Solid Sweatshirt,1599,Black,0,0
128,beverly blues,13593716,BEVERLY BLUES Women Yellow Solid Hooded Sweatshirt,1599,Yellow,0,0
128,beverly blues,13593686,BEVERLY BLUES Women Black Solid Hooded Sweatshirt,1599,Black,0,0
128,beverly blues,13593688,BEVERLY BLUES Women Mustard Yellow Printed Sweatshirt,1599,Mustard,0,0
128,beverly blues,13593710,BEVERLY BLUES Women Yellow Solid Hooded Crop Sweatshirt,1599,Yellow,5,4
129,beverly hills polo club,13945278,Beverly Hills Polo Club Women Blue & White Regular Fit Striped Parallel Trousers,3499,Blue,0,0
129,beverly hills polo club,16018950,Beverly Hills Polo Club Women White Ribbed Cardigan,4099,White,0,0
130,bewakoof,17497950,Bewakoof Women White & Blue Printed Cotton Night Suit,2549,White,7,4.857142857
130,bewakoof,18621958,Bewakoof Women Black Hot Pants Shorts,399,Black,0,0
130,bewakoof,16873398,Bewakoof Women Purple & White Colourblocked Sweatshirt,1599,Purple,0,0
131,bhama couture,12151804,Bhama Couture Women Blue & Pink Floral Print A-Line Pure Cotton Top,1799,Blue,365,4.268493151
131,bhama couture,9430121,Bhama Couture Black Embroidered A-Line Pure Cotton Top,1799,Black,1871,3.83858899
131,bhama couture,11672988,Bhama Couture Women White & Green Floral Print A-Line Top,1799,White,315,4.161904762
131,bhama couture,5362057,Bhama Couture White Floral Embroidered Pure Cotton Top,1799,White,344,4.01744186
131,bhama couture,9430109,Bhama Couture Mustard Yellow A-Line Pure Cotton Top,1799,Mustard,470,3.982978723
131,bhama couture,13969872,Bhama Couture Mustard Yellow & White Floral Embroidered Regular Top,2999,Mustard,56,4.339285714
131,bhama couture,13084368,Bhama Couture Women Pink & White Cotton Bandhani Print Tunic,1899,Pink,149,4.120805369
131,bhama couture,10717820,Bhama Couture Women Blue Embroidered Detail Chambray A-Line Pure Cotton Top,1699,Navy Blue,60,4.083333333
131,bhama couture,13969880,Bhama Couture Yellow & White Printed Tie-Up Neck Flared Sleeves A-Line Top,2549,Yellow,186,3.677419355
131,bhama couture,9717189,Bhama Couture Women Navy Blue Embroidered A-Line Pure Cotton Top,1799,Navy Blue,106,3.830188679
131,bhama couture,12151824,Bhama Couture Women Maroon Printed A-Line Top,1499,Maroon,288,3.475694444
131,bhama couture,11625546,Bhama Couture Women Red & White Striped A-Line Top,1799,Red,49,3.93877551
131,bhama couture,12151840,Bhama Couture Women Mustard Yellow & Pink Floral Print Tunic,1799,Mustard,80,3.6625
131,bhama couture,10355827,Bhama Couture Women Blue Embroidered A-Line Pure Cotton Top,1799,Blue,30,3.8
131,bhama couture,2129857,Bhama Couture Women Off-White Solid Pure Cotton Top,1799,Off White,53,4.075471698
131,bhama couture,10343559,Bhama Couture Women Blue & White Bandhani Printed Kurta with Palazzos,3599,Blue,444,4.247747748
131,bhama couture,1823751,Bhama Couture Black Tunic with Embroidered Detail,1860,Black,27,4.37037037
131,bhama couture,12795854,Bhama Couture Women Black & Golden Printed Pure Cotton Straight Kurti,1999,Black,6,4.833333333
131,bhama couture,13969870,Bhama Couture Navy Blue & Red Embroidered Detail A-Line Top,2999,Navy Blue,0,0
131,bhama couture,2294119,Bhama Couture Women Black Solid Top,1799,Black,4,3.5
131,bhama couture,12527624,Bhama Couture Women Green & Golden Silk Self Design Tunic,1999,Green,31,2.935483871
131,bhama couture,11454378,Bhama Couture Women Red & Golden Foil Print Angrakha Tunic,1999,Red,31,4.064516129
131,bhama couture,11607414,Bhama Couture Women Blue Printed Peplum Top,1799,Blue,8,4.125
131,bhama couture,12195820,Bhama Couture Orange Tunic With Gota Detailing,1999,Orange,9,4.111111111
131,bhama couture,9430115,Bhama Couture Women Navy Blue Embroidered A-Line Top,1799,Navy Blue,0,0
131,bhama couture,12487106,Bhama Couture Women Orange Straight Tunic With Gota Detailing,1799,Red,3,4.333333333
131,bhama couture,18288422,Bhama Couture Women Off White  Floral Chanderi Silk Anarkali Kurta & Dupatta,4499,Off White,29,3.586206897
131,bhama couture,12795840,Bhama Couture Women Black & Pink Yoke Design Pure Cotton High-Low Kurti,1999,Black,5,4.6
131,bhama couture,10745490,Bhama Couture Women Mustard Yellow Solid Mirror Work A-Line Top,1599,Mustard,0,0
131,bhama couture,13969840,Bhama Couture Women White & Red Embroidered Tunic,3249,White,0,0
131,bhama couture,2129862,Bhama Couture Women Off-White Embroidered Top,1899,Off White,23,3.913043478
131,bhama couture,12151836,Bhama Couture Women Pink & Golden Printed Asymmetric Tunic,1799,Pink,28,3.642857143
131,bhama couture,12210032,Bhama Couture Women Blue Ethnic Motifs Print Top,1799,Blue,17,4.470588235
131,bhama couture,9816649,Bhama Couture Women Red Solid Kurta with Palazzos,3599,Red,550,4.001818182
131,bhama couture,9430129,Bhama Couture Women Red Embroidered Pure Cotton Top,1799,Red,56,3.75
131,bhama couture,2238307,Bhama Couture Women Pink Printed Pure Cotton Top,1599,Pink,0,0
131,bhama couture,12151766,Bhama Couture Women Black & Golden Foil Print Tunic,1699,Black,163,3.392638037
131,bhama couture,4380660,Bhama Couture Women Peach-Coloured Printed A-Line Top,1799,Peach,57,3.333333333
131,bhama couture,4380652,Bhama Couture Women Off-White Printed A-Line Top,1799,Off White,0,0
131,bhama couture,9430103,Bhama Couture Women Red Solid A-Line Pure Cotton Top,1799,Red,199,3.753768844
131,bhama couture,9895799,Bhama Couture Women Navy Blue and White Striped Empire Pure Cotton Top,1799,Navy Blue,44,3.795454545
131,bhama couture,9285083,Bhama Couture Women Mustard Yellow Yoke Design Kurta with Palazzos,3599,Mustard,464,4.135775862
131,bhama couture,13969820,Bhama Couture Maroon & Black Embroidered Bell Sleeves A-Line Top,2999,Maroon,19,3.421052632
131,bhama couture,11089788,Bhama Couture Women Navy Blue Washed Denim Jacket,2999,Navy Blue,1238,4.277059774
131,bhama couture,10356731,Bhama Couture Women Blue Embroidered Cotton A-Line Top,1799,Blue,9,4.222222222
131,bhama couture,11607374,Bhama Couture Women Blue Printed Peplum Top,1799,Blue,9,4.333333333
131,bhama couture,8339967,Bhama Couture Women Red Embroidered Detail A-Line Top,1799,Red,108,3.805555556
131,bhama couture,15367618,Bhama Couture Women Purple & Gold-Toned Block Print Anarkali Kurta,3999,Purple,48,4.270833333
131,bhama couture,10355839,Bhama Couture Women Red Solid A-Line Pure Cotton Top,1799,Red,10,3.9
131,bhama couture,12151824,Bhama Couture Women Maroon Printed A-Line Top,1499,Maroon,288,3.475694444
131,bhama couture,16882218,Bhama Couture Women Orange Yoke Design High Slit Kurta with Palazzos,3999,Orange,13,3.769230769
132,bharatsthali,16821580,BharatSthali Blue & Silver Woven Design Unstitched Banarasi Dress Material,8100,Blue,0,0
132,bharatsthali,16514868,BharatSthali Pink & Gold-Toned Woven Design Silk Cotton Tussar Saree,9366,Pink,0,0
133,biba,17740662,Biba Pink & Blue Printed Pure Cotton Unstitched Dress Material,899,Pink,0,0
133,biba,19087214,Biba Pink & White Unstitched Dress Material,1799,Pink,0,0
133,biba,17740568,Biba Yellow & Red Printed Pure Cotton Unstitched Dress Material,899,Yellow,0,0
133,biba,15078978,Biba Taupe & Pink Printed Dupatta with Gotta Patti,1299,Taupe,8,4.875
133,biba,18129884,Biba Yellow & Gold-Toned Printed Unstitched Dress Material,2299,Yellow,0,0
133,biba,17030228,Biba Navy Blue & Sea Green Floral Printed Pure Cotton Unstitched Dress Material,2299,Navy Blue,0,0
133,biba,17863696,Biba Orange & Gold-Toned Unstitched Dress Material,2299,Orange,0,0
133,biba,15079462,Biba Women Pink & Off White Printed Unstitched Dress Material,3999,Pink,0,0
133,biba,13183938,Biba Women Beige & Teal Blue Printed Top with Dhoti Pants & Ethnic Jacket,5995,Beige,30,3.8
133,biba,19242728,Biba Pink & White Unstitched Dress Material,3999,Pink,0,0
